Succinic acid,Spermine,Spermidine,N-Formyl-L-Methionine,Indole-3-acetic acid,N-Acetyl-D-glucosamine,Malonic acid,L-Aspartic acid,L-Asparagine,Isonicotinic acid,Glutaric acid,Fumaric acid,L-Serine,Amantadine,Allantoin,Sinapic acid,Adenosine,Adenine,L-Iditol,beta-Alanine,Melibiose,L-Valine,L-Norleucine,L-Lysine,L-Isoleucine,L-Glutamine,L-Glutamic acid,Maltotriose,Acetophenone,Testosterone,METHYL PROPIONATE,Methyl hexanoate,Fenchol,(+)-Borneol,cis-Citral,Diethyl fumarate,trans-Cinnamyl alcohol,DIETHYL MALEATE,Anthracene,Pyrene
-0.047211032,-0.0013872583,-0.0019006325,-0.00071569375,-0.0025211796,-0.001968127,-0.10435365,-0.0006765624,-0.0011407938,-0.0037903178,-0.022344805,-0.024117311,-0.003886861,-0.0031290473,-0.0044241785,-0.008389064,-0.0002693139,-0.0005303359,-0.0030592838,-0.0054502077,-0.00064707716,-0.0025314162,-0.0023986176,-0.002264212,-0.003584929,-0.0008099295,-0.0005248722,-0.0005854697,-0.0009796835,-0.0040898095,-0.0068099173,-0.00094231433,-0.0014532035,-0.0019853683,-0.00272831,-0.029288104,-0.004135062,-0.029288104,-0.00034531916,-0.0010620694
0.012273548,0.0030557981,0.003741647,0.035872597,0.023952806,0.045552462,0.01686882,0.042267833,0.01636553,0.015037007,0.0125866225,0.007839529,0.01886986,0.014511675,0.005341955,0.024945492,0.02411954,0.0048245545,0.05865876,0.008780686,0.034301642,0.013220023,0.023636878,0.022385657,0.025669014,0.020352157,0.06390165,0.040062215,0.033855565,0.024786757,0.0040041255,0.012929044,0.015333869,0.016793264,0.0050716815,0.01725284,0.012497905,0.01725284,0.029292507,0.102384865
-0.018856404,-0.0025105763,-0.001410765,-0.0007997958,-0.004184101,-0.0050473996,-0.006660883,-0.0013122871,-0.0015617345,-0.0035266175,-0.012619498,-0.024412911,-0.0038568527,-0.00068501657,-0.0013279124,-0.0015095106,0.00029452806,0.0001426238,-0.0065638134,-0.0024828778,-0.0030291257,-0.0007924322,-0.0007875879,-0.0007538509,-0.0012718964,-0.0013990314,-0.0011906123,-0.0032950172,-0.0004163732,-0.0065763406,-0.00077478244,-0.0005107501,-0.00032668488,-0.00029091648,-0.0005075952,-0.0009531376,-0.000740531,-0.0009531376,-0.00017154636,-0.00035175838
-0.04351518,-0.3539294,-0.3129638,0.8713516,-0.4705172,-0.0811588,-0.00977809,-0.3536584,-0.39980906,-0.14602722,-0.10947986,0.006761612,-0.08483995,-0.22041821,-0.34875804,-0.25526172,0.07725759,-0.15230346,-0.051070273,-0.22069629,-0.08111782,-0.25729883,-0.25012174,-0.26120105,-0.24990846,-0.4433062,-0.32898155,-0.0969253,-0.121354654,-0.16994892,-0.22036679,-0.30357808,-0.18704961,-0.23550448,-0.22892548,-0.18973835,-0.16869517,-0.18973835,-0.059537087,-0.039151713
0.19646527,0.9264961,0.9444342,0.29676646,0.34753463,0.0019692087,0.08401319,0.24534066,0.44455016,0.25220206,0.27595687,0.1898244,0.058414742,0.6298517,0.041608527,0.12040829,0.0001016609,0.23533571,0.003000478,0.27709734,0.0010706182,0.46418798,0.5191907,0.5337372,0.57381994,0.46333408,0.24210712,0.00060163304,0.1989045,0.23189121,0.16125745,0.1232876,0.030313263,0.11173798,0.1474534,0.023553256,0.19696875,0.023553256,0.38551956,0.3552912
-0.11756451,-0.04726455,-0.08113284,-0.0683314,-0.05336624,-0.14528695,-0.33718333,-0.148679,-0.10491452,-0.09202767,-0.08582227,-0.057770763,-0.10724991,-0.14297423,-0.00533698,-0.76727664,-0.004187836,-0.0022288964,-0.26801535,-0.09558165,-0.21480069,-0.038479086,-0.056003865,-0.0962341,-0.038464215,-0.12013106,-0.16704507,-0.13175435,-0.22587825,-0.33406126,-0.071460225,-0.11090275,-0.061868664,-0.110553585,-0.06433997,-0.18437839,-0.43006927,-0.18437839,-0.3402042,-0.31258705
0.021852858,0.1614968,0.13798437,0.33128133,0.20677207,0.002124534,0.008182091,0.032572843,0.0888337,0.04904764,0.022842882,0.02315567,0.039146025,0.1303537,0.012348583,0.0014574169,0.011814075,0.14153308,0.0022758287,0.15847963,0.004000737,0.22894572,0.21169186,0.21591465,0.32333466,0.06984152,0.03229466,0.0041567083,0.06441425,0.25954965,0.17500989,0.20429373,0.03640514,0.08403449,0.06255976,0.0220557,0.029802866,0.0220557,0.06476853,0.0782158
0.25546876,0.88882387,0.90899694,0.037359267,0.76574266,0.0062960354,0.14924128,0.672557,0.007182319,0.42290726,0.32610837,0.33914614,0.48042026,0.72851324,0.0008186046,0.40360513,0.025425598,0.3388693,0.74349236,0.748314,0.63517094,0.4796567,0.26266545,0.6728549,0.026054977,0.007550347,0.5633941,0.5543192,0.5706513,0.95050216,0.44324905,0.5351677,0.7404787,0.6985576,0.70005584,0.6430429,0.2666208,0.6430429,0.84353554,0.8493487
-0.024486016,0.16341588,0.17914848,0.077490054,0.23936068,-0.24309272,-0.04189812,0.18052585,0.26630405,0.08781256,-0.0045112036,0.0056224437,0.16633348,0.1398971,0.026490884,0.23763798,-0.82948923,0.04819748,-0.04890721,0.11212374,-0.07975333,0.097082116,0.118254416,0.25615653,0.1143484,0.23869427,0.23044822,-0.05782941,0.027961867,0.36235413,0.10354752,0.16669916,0.36292952,0.5257423,0.044097878,0.123713195,0.08160408,0.123713195,0.04397827,0.05684274
0.03827438,0.10806913,0.10836867,-0.20303814,0.35765806,-0.29644218,0.0433961,0.056932263,-0.11840748,-0.0074554714,0.036630865,0.041525375,0.07091202,-0.123003356,-0.52648413,-0.023638582,-0.41735613,0.540567,-0.012804828,0.0861226,-0.089645006,0.10633545,0.0582841,0.15286568,0.11518868,-0.13492398,0.04596681,-0.23976131,0.012813726,-0.2391844,-0.02006604,-0.028849218,-0.055453666,-0.046941165,-0.0120603135,-0.008950552,0.00028219327,-0.008950552,-0.0075679496,0.02637807
0.06960038,0.6025211,0.57641965,0.45654228,-0.32341594,-0.2199768,0.03565363,0.262953,0.55834013,-0.05400082,0.08902145,0.124233,0.25681984,0.045259353,-0.22877067,-0.20488937,0.32939222,-0.14418359,-0.45138213,0.18332528,-0.34222996,0.45677444,0.45731243,0.46684885,0.49008963,0.55452025,0.29702362,-0.23841341,-0.59683925,-0.3441154,-0.35343045,-0.17590488,-0.52994895,-0.45279405,-0.42526275,-0.28273246,-0.40348032,-0.28273246,-0.71386933,-0.63835603
-0.00023488863,-4.1511333e-07,-1.0156524e-06,-0.00013494576,0.00013197432,-7.437891e-07,-8.637869e-05,-0.000106555104,-0.00016373771,0.014501266,-0.0002615765,-0.00036571926,-4.174803e-05,-6.685663e-05,0.00020266343,3.6497986e-05,0.22250356,0.1827616,4.6917357e-08,-0.00094678416,-1.3671338e-08,-7.798725e-06,-1.6219321e-05,-3.7870028e-05,-1.0988313e-05,-6.6591514e-05,-9.1495844e-05,-2.6622061e-08,0.00017123471,1.338494e-06,0.0013169791,0.00031422492,4.5672514e-06,3.2923708e-06,7.163277e-06,2.0703588e-05,-3.22645e-05,2.0703588e-05,5.120373e-05,2.2170361e-05
-0.011353984,-0.007601634,-0.008116627,-0.11455785,-0.57932794,-0.19515584,-0.0027976767,-0.3686598,-0.06453738,-0.1563012,-0.016828185,-0.011936059,-0.30373088,-0.06876123,0.0018659527,-0.0077483556,-0.23276487,-0.02145022,-0.060016222,-0.19923206,-0.09842419,-0.43913242,-0.44152427,-0.25969306,-0.43111476,-0.0659438,-0.3730472,-0.07706225,-0.398919,-0.14098933,-0.14758594,-0.19428526,-0.292725,-0.2867538,-0.032768257,-0.059210267,-0.21636888,-0.059210267,-0.052262444,-0.05462848
0.086908326,-0.5228293,-0.46698806,-0.39135218,-0.5986507,0.10141392,0.07784125,-0.4673447,-0.45685726,0.36423674,0.11117904,0.13716857,-0.2754181,-0.13369139,-0.10235453,-0.27520892,0.37308827,0.36168045,-0.0012366918,-0.16851664,0.047581077,-0.44852722,-0.44738945,-0.3713056,-0.48112836,-0.43801454,-0.45538586,0.051344834,-0.09283726,-0.44447768,-0.18326646,-0.43329638,-0.20215432,-0.29716432,-0.4045673,-0.5125948,-0.10705826,-0.5125948,-0.055669226,-0.036634635
-0.08420219,-0.29428694,-0.23929442,-0.020251008,-0.35142222,-0.17485115,-0.058609758,-0.14954773,-0.12718841,-0.14994326,-0.089128524,-0.1095614,-0.06313746,0.0010615301,-0.028939031,-0.1481012,-0.26675525,-0.086486995,-0.08630251,-0.049743187,-0.19600351,-0.08190909,-0.065890774,0.010172737,-0.030822946,-0.146821,-0.11639589,-0.14441292,-0.22842145,-0.071414225,-0.11142114,-0.15254995,-0.20720465,-0.16155143,-0.087967835,-0.24291788,-0.11273914,-0.24291788,-0.1636544,-0.1675206
0.108887106,0.04960873,0.045809794,0.1418233,0.09878906,0.117332846,0.12778576,0.11032371,0.15650582,0.07235917,0.09870727,0.12009372,0.08395679,0.057553533,0.102247894,0.12505996,0.040185284,0.031992644,0.07936956,0.0815321,0.07641181,0.064120226,0.062371645,0.073508255,0.06699495,0.14965627,0.105081014,0.08752586,0.08067959,0.1512653,0.113474175,0.12585662,0.0853207,0.07454294,0.13634796,0.10898882,0.0654984,0.10898882,0.052443046,0.046787295
0.03017289,0.016774569,0.009722379,0.0032737055,0.03754271,0.08256992,0.013331558,0.053011484,0.018244842,0.0069289817,0.045043845,0.027777342,0.0067962375,0.39225245,0.009011242,0.016873939,0.026189713,0.010140322,0.004053543,0.0020878506,0.046464235,0.014964311,0.059171356,0.020360123,0.046460323,0.022906175,0.06745226,0.023539362,0.0010616954,0.56877536,0.008813346,0.086263776,0.33425745,0.59771544,0.017620618,0.002479962,0.0019895455,0.002479962,0.0013543314,0.0009889753
0.015976815,-0.101874694,-0.10651226,0.004210893,0.0115057165,-0.1354742,-0.0018152472,-0.11963469,-0.44654754,0.010636068,0.019941302,0.008035473,-0.13871178,-0.23856653,-0.2699201,0.06534562,-0.7301116,-0.35197923,0.08249059,-0.06758176,0.06057416,-0.10316691,-0.09989271,-0.119949825,-0.05674726,-0.47504717,-0.054525968,0.039182108,0.11985631,0.13298638,0.09386169,0.09706388,0.015965551,0.013967229,0.10890312,0.083680466,0.07407489,0.083680466,0.17839788,0.17789601
-0.6188664,-0.99992585,-0.9971391,-0.5972554,0.29452515,-0.62040627,-0.55354947,-0.45296782,-0.6014826,-0.5941361,-0.6884885,-0.5140168,-0.76647174,-0.5738155,-0.8012591,-0.011232436,-0.7213119,-0.8907733,-0.9154053,-0.71577317,-0.933248,-0.7003308,-0.77728343,-0.81511927,-0.69992846,-0.67212117,-0.5809767,-0.9545492,-0.10848725,-0.6539255,-0.3271149,-0.56528974,-0.05896034,-0.23446822,-0.4903381,-0.80006266,0.012964111,-0.80006266,-0.6461644,-0.82418394
0.17045577,-0.27836093,-0.32479146,-0.20336331,-0.48598194,-0.54601586,0.20232329,-0.35519204,-0.3655768,-0.020337356,0.2785318,0.19407718,-0.31035456,-0.30383885,-0.38618547,-0.60188776,-0.5541461,-0.32331163,-0.26359776,-0.26613423,-0.5906346,0.61407036,-0.19309172,-0.31245202,0.27829924,-0.37276578,-0.37227425,-0.4615127,-0.53416467,-0.7486383,-0.3676962,-0.53833884,0.56874067,0.63361573,0.5780618,-0.48239198,-0.44487157,-0.48239198,-0.58690614,-0.46671718
-0.044054765,0.5143604,0.4570532,0.01246318,0.012054026,-0.020244405,-0.048457544,-0.06296867,-0.17400084,-0.027301079,-0.025046062,-0.12844057,0.10844516,0.077242024,0.055198383,-0.19435133,-0.09204222,0.037368517,0.05798998,0.20700942,-0.003017233,-0.117674425,-0.15596123,0.24926235,-0.13714771,-0.19209528,0.043007486,-0.01347409,0.04443231,-0.17699215,0.01668403,-0.021176953,0.06133343,0.06939726,-0.108311184,-0.095793165,-0.09396896,-0.095793165,-0.0010894133,-0.02415841
-0.13031949,0.009541236,0.006131248,-0.046033442,-0.09210398,-0.035145085,-0.053482786,-0.039198518,-0.056610156,-0.04980535,-0.1325238,-0.13682733,-0.034035504,-0.098776035,0.046422075,-0.40911344,-0.033609282,-0.057605397,-0.11398515,-0.039139755,-0.109908246,0.012751349,0.20536694,-0.04355315,0.20718691,-0.045048047,-0.05387272,-0.076539665,-0.05642548,-0.005353914,-0.17999826,-0.058254685,-0.038971554,0.0019436957,0.0051401607,0.90622973,-0.080312006,0.90622973,-0.04529655,-0.027110673
0.0011984578,0.040093485,0.035027027,0.10233787,0.03678226,0.07114438,0.002233298,0.07151505,0.07084553,0.023125254,0.0032226408,-0.0011108,0.07786423,0.011386129,0.21696168,0.022055963,-0.12640484,0.024582693,0.11871451,0.07070005,-0.30403858,0.0933851,0.09363863,0.13058837,0.08864276,0.07248013,0.071872324,-0.313987,0.026376743,0.3046179,0.06224395,0.08060988,0.0840168,0.08616257,0.046001673,0.073771045,0.041093383,0.073771045,0.021312568,0.021668194
-0.25049052,-0.008486816,-0.008484493,-0.029447526,-0.00032789362,-0.035357863,-0.3128478,-0.012354445,-0.006670468,-0.012187389,-0.15291345,-0.2451009,-0.01898746,-0.0027046297,-0.0069854846,-0.12914062,-0.034662697,-0.000839129,-0.07047721,-0.004394241,-0.057886027,-0.005406699,-0.007486971,-0.006070366,-0.009430819,-0.0067658387,-0.015641226,-0.061584275,-5.1153354e-05,-0.00024927763,-0.0022031046,-0.0027013607,0.00032105364,0.00029666402,-8.588071e-05,-0.019669425,-0.00061544107,-0.019669425,0.0002358116,-8.980114e-05
-0.0028633035,-0.000524145,-0.000550694,-0.0050878036,-0.0030317241,-0.035859857,-0.0022074392,-0.005587789,-0.007104638,-0.0017763088,-0.0023129024,-0.004677664,-0.007457968,-0.0002821083,-0.0011399415,-0.004327058,-0.010869555,-0.0016523452,-0.0040621357,-0.0032483677,-0.009246339,-0.0085207485,-0.0043362794,-0.004826739,-0.005049703,-0.0071496977,-0.005742115,-0.006339298,-0.0019794183,-0.00021135589,-0.010517881,-0.0068793744,-0.0010256671,-0.00074132334,-0.002817665,-0.080743775,-0.0013862691,-0.080743775,-0.0002023286,-0.00039645442
-0.044769358,-0.097105116,-0.08323625,-0.82118446,-0.16478881,-0.008635393,-0.035633475,-0.6155517,-0.7731867,-0.020243436,-0.0339418,-0.030517645,-0.38048646,-0.069136515,-0.33768338,-0.054701243,-0.002791575,-0.13264054,-0.013447947,-0.09254592,-0.0043682256,-0.47707546,-0.5169148,-0.35463655,-0.58786833,-0.69935614,-0.48015073,-0.004563433,-0.0010318423,-0.021740688,-0.026798492,-0.013418732,-0.0066722487,-0.0059808954,-0.009339784,-0.0565393,-0.011887361,-0.0565393,-0.0025563515,-0.0032993571
0.013544222,3.962026e-05,6.283745e-05,0.05041603,0.06399142,0.083505526,0.008646101,0.05439821,0.048049733,0.030969378,0.016540999,0.013498973,0.02122405,0.0233025,0.016464433,0.092682056,0.12466688,0.065831505,0.15755741,0.0013595466,0.19251491,0.030083677,0.115385585,0.0016001281,0.05092754,0.053267997,0.037514985,0.12594885,0.084642746,0.19745131,0.23699056,0.42656568,0.071027,0.058029704,0.10811558,0.40794662,0.042037822,0.40794662,0.060134877,0.11926094
0.11327709,0.022113135,0.021500671,0.0073222523,0.39942288,0.1313025,0.06897538,0.07199745,0.21364209,0.30118388,0.11610366,0.05240572,0.011159823,0.05344413,0.060198665,0.019813744,0.3252096,0.38615736,0.013435276,0.039803956,0.05700169,0.04248936,0.075390175,0.072548434,0.06902474,0.22673358,0.05376033,0.07743479,0.017906278,2.2698976e-05,0.10001279,0.037988983,0.0032042353,0.012184049,0.00029923586,0.046921108,0.015612596,0.046921108,0.082731865,0.11970793
-0.039589558,-0.080322474,-0.11072936,-0.008398496,-0.3402759,-0.0069375522,-0.04404464,-0.07354689,-0.02722549,-0.0754238,-0.033994567,-0.058320824,-0.028866908,-0.29307225,-0.00036899708,-0.81608266,-0.004967454,-0.018647458,-0.019712228,-0.023880837,-0.068247736,-0.07473011,-0.042321827,-0.014152617,-0.076976776,-0.04105053,-0.06810565,-0.13840656,-0.1955236,-0.8302453,-0.014715718,-0.011129329,-0.025541816,-0.03964071,-0.09452311,-0.056893207,-0.22013618,-0.056893207,-0.31168324,-0.26241314
-0.079250656,-0.002094324,-0.0047288984,-0.04175167,-0.10956149,-0.046812773,-0.154443,-0.020128513,-0.017552868,-0.09263924,-0.046066564,-0.10419919,-0.0070604575,0.0010497458,-0.0017912614,-0.10147594,-0.0038935628,0.0012874417,-0.095054224,-0.06833144,-0.24749053,-0.009505037,-0.01100007,-0.023976892,-0.011558404,-0.020357933,-0.018963281,-0.43134496,-0.031058202,-0.0045642788,-0.020568619,-0.0100258235,-0.015707275,-0.005944172,-0.011618307,-0.032435466,-0.04127418,-0.032435466,-0.004987952,-0.0020238748
0.16788201,0.47140068,0.41476038,0.040247127,0.39936003,0.47529882,0.008744954,0.25708023,0.23055354,0.3250461,0.20632583,0.18157855,0.30012855,-0.28097728,0.48802742,0.241513,0.27625394,0.45862806,0.19869894,0.30641887,0.46080542,0.28076944,0.23752688,0.28495058,0.2354528,0.24695204,0.25408205,0.564741,0.23015854,0.3665018,0.15958227,0.17219926,0.21764831,0.28046602,0.11038179,0.2684547,0.1303045,0.2684547,0.14537886,0.23999552
0.1209842,-0.66507024,-0.63952637,0.17955106,0.34491548,-0.30476543,0.19645691,0.29189155,0.08051843,0.18507835,0.11842056,0.109293655,0.06981565,0.0025630079,-0.3902585,0.5213629,-0.13703963,-0.18528472,0.2663851,-0.11710465,0.086038254,-0.029089767,0.17727627,-0.2937987,0.013024385,0.11736761,0.25649506,0.049646307,0.39617577,0.3841858,0.42318264,0.44879702,0.31809178,0.24446078,0.44601223,0.50293386,0.4021484,0.50293386,0.48980752,0.30684406
0.02278179,-0.5347529,-0.47954458,0.15099801,0.32402235,0.13444118,0.030869959,-0.28677803,-0.18229945,0.16806844,0.022459643,0.038856294,-0.09778427,-0.29862058,-0.27686805,0.26381043,-0.3657323,-0.29233724,0.46329716,-0.15036471,0.43593478,-0.25406504,-0.35679,-0.31960285,-0.3743049,-0.17164294,-0.302395,0.36335438,0.02685373,0.12265115,0.23898245,0.15489297,0.20703065,0.14694858,0.20209172,0.50007725,0.09446504,0.50007725,0.42871553,0.27931482
0.24687122,0.57756406,0.48591575,-0.13336435,-0.18813841,-0.20657845,0.24393359,-0.03913641,-0.4481603,0.011792664,0.23234297,0.258748,-0.35478538,-0.11584938,0.07816733,-0.3073649,-0.2897858,-0.18160671,-0.0865151,0.1803244,-0.14802884,-0.45964414,-0.31406114,-0.06629392,-0.4380958,-0.4093497,0.008415592,-0.23669289,-0.24521628,-0.69145596,-0.2711713,-0.35009345,-0.44453508,-0.6064875,-0.39268512,-0.51061404,-0.095450334,-0.51061404,-0.4991886,-0.4416584
-0.084255874,-0.026275791,-0.022978693,-0.0075864475,-0.03976074,-0.19312997,-0.15301728,-0.022542944,-0.053727664,-0.051839646,-0.06406703,-0.028196596,-0.033166964,-0.015581805,-0.065758325,-0.0027317384,-0.20244461,-0.017582474,-0.10489148,-0.059221037,-0.07785627,-0.03631517,-0.020615052,-0.058203615,-0.037741072,-0.04735617,-0.019687345,-0.107417494,-0.026509436,-0.003886559,-0.016641743,-0.005642224,-0.01233759,-0.013347757,-0.0027033172,-0.0020776417,-0.0054351445,-0.0020776417,-0.0029147426,-0.003854655
-0.098379195,-0.3509481,-0.33428726,-0.07381677,-0.027621021,-0.0775973,-0.06428581,-0.046294965,-0.091887206,-0.03680602,-0.1087763,-0.07943494,-0.09065722,-0.31950328,-0.32061696,-0.0971647,-0.08179718,-0.11817495,-0.16883548,-0.097294,-0.27543002,-0.11757923,-0.06086691,-0.12435482,-0.10686076,-0.11171033,-0.043797947,-0.23132545,-0.17596225,-0.63569045,-0.11605965,-0.06994501,-0.21610662,-0.33375517,-0.25005338,-0.2809969,-0.17445622,-0.2809969,-0.1186534,-0.14645857
0.01831832,0.015828649,0.027673583,0.037314866,0.2534,-0.0022064205,0.003854211,0.1152137,0.06969293,0.09717963,0.023982724,0.03526822,0.08184293,0.2847919,0.055142537,0.15983912,0.046212442,0.23728125,0.022650441,0.06329456,-0.033257887,0.12782061,0.11333428,0.05869204,0.087698385,0.06911336,0.09634539,-0.030923875,0.17591241,0.11581064,0.02610156,0.02196319,0.03274073,0.05347523,0.030722355,0.010593848,0.13677719,0.010593848,0.6504643,0.53076833
0.005828951,0.002100909,0.0017991407,0.026105514,0.17716528,0.38618243,0.0048010275,0.025703806,0.05624258,0.028159989,0.011296442,0.0053046793,0.02037796,0.00815649,0.08772511,0.04352526,0.52213275,0.07751729,0.043032188,0.011151938,0.6182793,0.09389702,0.04188025,0.027360091,0.052222498,0.07501417,0.024396455,0.6726867,0.05624487,0.27136758,0.070133165,0.08632957,0.23282008,0.2377117,0.15336305,0.0904252,0.03554433,0.0904252,0.076743454,0.01035083
0.01736601,0.04247641,0.04692278,0.29999986,0.0023502298,0.039062265,0.0106518725,0.2540157,0.28527722,0.063065216,0.014827774,0.015438591,0.17886026,0.014135167,0.022104893,0.42154583,0.0003310394,0.0005468181,0.045462344,0.12571765,0.0066734008,0.45496148,0.43563184,0.121017024,0.3395444,0.30733326,0.2366047,0.007299464,0.3950201,0.004915775,0.19101766,0.3048965,0.13366786,0.07197196,0.35974166,0.25632852,0.3779894,0.25632852,0.003474969,0.0013664212
-0.043139245,-0.093985215,-0.08985514,-0.07254372,-0.11178229,0.09143229,-0.02640128,-0.0015846872,0.11736138,-0.031335603,-0.034069587,0.046051674,0.006181021,0.14036761,-0.1372549,-0.10073633,0.10251564,-0.26856482,-0.01833999,-0.039292075,0.078687854,-0.02643567,-0.080683194,0.06556298,0.0026992338,0.13715608,-0.030183725,0.11526799,-0.10197987,0.03867288,-0.04638033,-0.052533504,-0.026326628,-0.22824696,-0.045844026,-0.17384079,-0.07925326,-0.17384079,0.023090888,-0.06582071
0.034087762,0.009056209,0.009587723,0.194329,0.34579137,0.011284638,0.026750788,0.06331254,0.19671032,0.16862556,0.03141281,0.04991031,0.07194884,0.037419006,0.08762509,0.010218904,0.013334503,0.03766738,0.0059352596,0.14127874,0.0040387255,0.3064183,0.22485545,0.18785004,0.32540202,0.17541677,0.042286213,0.003954384,0.12700325,0.12017969,0.2025309,0.1659628,0.12245297,0.12541935,0.07406303,0.05085172,0.05829752,0.05085172,0.029795254,0.03518303
-0.33537874,-0.10766398,-0.093544446,-0.099788226,-0.25263217,-0.02607808,-0.25229323,-0.14597969,-0.14138052,-0.18727233,-0.2884913,-0.4273652,-0.067480445,-0.21262962,-0.045584954,-0.17932098,-0.1658605,-0.24990912,-0.021215893,-0.15102375,-0.016849462,-0.15888454,-0.20004758,-0.05306838,-0.16693868,-0.18057023,-0.1389387,-0.010008331,0.4133542,0.7021288,-0.23574194,-0.3185655,-0.14843434,-0.26709694,0.3136248,-0.009404871,-0.3379947,-0.009404871,-0.040286243,-0.040291518
-0.014654236,-0.001888292,-0.0016896378,-0.0026862868,-0.0014284974,-0.0033820607,-0.026725717,-0.0011378754,-0.0011014481,-0.004641217,-0.0090026595,-0.022125987,-0.001148205,-0.0041545965,-0.0017617554,-0.0041402294,-0.020190744,-0.009714999,-0.0021692496,-0.0021356707,-0.0026487168,-0.0009467451,-0.0013119689,-0.0016153972,-0.0011150866,-0.0014065617,-0.0013030205,-0.002130917,-0.0013081604,-0.003666913,-0.0019052663,-0.0023785343,-0.003179572,-0.003186208,-0.0038595537,-0.0022496562,-0.002353352,-0.0022496562,-0.0014366094,-0.0039312425
0.004458548,0.6752194,0.56815815,0.76131463,0.5837139,0.23276842,-0.0017834238,0.7031022,0.5785436,0.08787688,0.017929329,0.042547543,0.64109737,0.47223347,0.5922937,-0.8351585,0.3708983,0.0289591,0.40638107,0.34317183,0.23520525,0.603946,0.67586213,0.31910655,0.607081,0.4999407,0.71207714,0.20905793,0.35898262,0.1343615,0.6074659,0.7061527,0.04738074,0.10022506,0.5113356,0.7173672,0.4434394,0.7173672,0.4789207,0.20092176
0.014390938,0.030500092,0.052865103,0.36355373,0.40828043,0.21207301,0.011949806,0.33549577,0.34854227,0.049943153,0.0025612838,0.009769185,0.30726928,0.24698435,0.31722277,-0.29611677,0.152477,0.14428936,0.2508101,0.15078965,0.1489579,-0.17537121,0.28292257,0.23815984,0.06965627,0.25429752,0.3045422,0.13272667,0.104549564,0.23190929,-0.08675949,-0.116420254,-0.37200806,-0.39513934,-0.25509214,-0.22553052,0.09789154,-0.22553052,0.37084454,0.19840695
-0.4128516,0.30829483,0.2288529,-0.13559738,0.41475675,-0.26541483,-0.45022103,0.050932832,0.1573445,-0.6498865,-0.52234316,-0.35411304,0.15556112,-0.389607,-0.0842641,0.013286075,-0.50716007,0.12800531,-0.26346982,0.082136095,0.27054134,0.20886436,-0.4227837,0.15972944,0.004254479,0.02240806,-0.04307252,0.3259952,0.058708783,-0.07844131,0.12285444,0.17465498,-0.019317387,0.19196416,0.535106,0.6166266,0.15614364,0.6166266,0.6149227,0.5299963
0.022639858,0.0060353656,0.00756579,0.18585561,0.0038306601,0.12314821,0.038025167,0.07690821,0.11354751,0.0026254673,0.018078454,0.01746904,0.050524924,0.007292969,0.17565346,0.031860113,0.0039628698,0.00017527165,0.010392669,0.03336897,0.0090466775,0.09573404,0.08024105,0.08409402,0.10139601,0.11424987,0.07380008,0.0068145473,0.002488221,0.031793322,0.004073707,0.0072661964,0.029625768,0.038515482,0.016330589,0.01275236,0.007452156,0.01275236,0.0019109508,0.0027173462
0.005920948,-0.20101081,-0.14727977,-0.14724532,-0.10795049,-0.02332852,0.0014231425,-0.09937559,-0.15305106,-0.0043017175,0.016832132,0.010431896,-0.040075734,-0.06702499,-0.04721097,-0.030150656,0.0026146064,-0.012266431,-0.0054744203,-0.034779906,-0.0013997147,-0.057347566,-0.24313846,-0.13855541,-0.117078565,-0.16849186,-0.12702993,-0.0008735319,-0.0051560565,-0.07943988,-0.032120153,-0.12477534,-0.031410366,-0.06459706,-0.019645875,-0.04097571,-0.007820656,-0.04097571,-0.0074028624,-0.010056012
0.008846411,-0.03579345,-0.03929768,0.17664361,0.3970986,0.11342231,0.013938115,0.21277435,0.12017324,0.001979167,0.01295893,0.013874691,0.194312,0.033719607,0.11262919,0.10750775,0.107926026,0.37421244,0.17355017,0.045856472,0.16654442,0.124173485,0.15543556,0.060654446,0.14536028,0.088578746,0.17216769,0.15851554,-0.06559683,0.09654536,-0.03615669,0.01785622,0.14337975,0.12245989,0.040018033,0.0068260347,-0.00015381993,0.0068260347,-0.08714154,-0.11762081
0.02804005,0.25055617,0.24192391,-0.109916896,0.00592954,-0.27245036,0.050604854,-0.023803014,-0.10764378,-0.14494815,0.011539395,0.04425549,-0.12002424,0.057839617,-0.39462715,-0.21499227,-0.35450956,-0.22145392,-0.21415167,-0.031446654,-0.3306575,-0.033485398,0.18839692,0.1234112,0.025854899,-0.09999062,0.056052126,-0.3493902,-0.1644185,0.83222556,-0.13037658,0.20412537,0.23284619,0.150822,-0.0054002134,-0.42264846,0.085647725,-0.42264846,-0.31301427,-0.25998992
-0.05987399,0.031853613,0.076494135,0.11604694,0.4540304,0.0965403,-0.12618811,0.1713994,0.13202839,0.19983084,-0.010857423,0.035743263,0.102961875,0.03386314,0.2500066,-0.24890171,0.27171603,0.35958135,0.023142725,0.17402007,0.06327037,0.093723185,-0.026772812,0.16665217,0.01888138,0.12826431,0.174247,0.069762215,0.31060413,0.22938691,-0.64851004,-0.538464,0.2803025,0.22565715,0.107584536,-0.9860337,0.30707708,-0.9860337,0.38354406,0.26554847
