Succinic Acid,Spermidine,Gamma-Amino-N-Butyric Acid,Malonic Acid,L-Aspartic Acid,L-Asparagine,Glycylglycine,Glutaric Acid,Fumaric Acid,L-Serine,Ethanolamine,Allantoin,"1,4-Butanediamine",4-Hydroxyphenylpyruvic Acid,Beta-Alanine,L-Valine,L-Ornithine,L-Norleucine,L-Lysine,L-Glutamine,L-Alanine,L-Tyrosine,Tryptophan,L-Leucine,Glycine,Glycerol,Caffeine,"1,3-Diaminopropane",Phenanthrene,Lauric Acid,Benzoic Acid,Anthracene,"(5R,11R)-5,11-Dimethylpentacosane",Pyrene,Fluorene,Biphenyl,Naphthalene,Pentadecane,Undecane,Hexachlorobenzene,Benzyl Benzoate,1-Hexanol,Methyl Benzoate,Methyl Octadecanoate,1-Octanol,Isopentyl Acetate,Methyl Hexanoate,2-Octanol,Benzyl Alcohol,Testosterone
-0.21560885,0.3933082,0.031828858,-0.24667664,-0.058176126,-0.19619004,0.16582023,-0.22393142,-0.047935158,-0.35050732,-0.2141876,0.2199114,0.08700111,0.09712549,-5.7078538e-05,0.35176203,0.21521875,0.1517554,0.07460615,-0.1884468,-0.06599308,0.21265714,-0.046603065,0.39071697,-0.06456237,-0.1911005,0.12646297,-0.0015485911,-0.07666044,0.08480983,-0.059503656,-0.10339293,0.35544276,-0.10793457,0.40959448,-0.34946245,-0.19460578,0.55818856,0.5318296,0.058398817,0.35322452,0.017492076,-0.09263301,0.12828705,0.12861356,0.24788992,0.031141613,0.2794386,-0.08402105,0.486878
0.010574715,0.71627825,0.30702287,-0.0024618218,0.48079595,0.25206357,0.49286678,0.02026616,0.0147370035,0.26008484,0.45220602,0.36044046,0.4238758,0.3696814,0.257496,0.034491576,0.3533087,-0.05230173,0.4728551,0.2586384,0.07465033,0.21730025,-0.05735632,0.01601974,0.19450556,0.31851995,-0.0063412273,0.24627456,0.29235557,-0.5240465,0.0145042455,0.3069925,-0.50378907,0.17387308,0.25720826,0.17589815,0.3105686,-0.6788679,-0.6752886,0.3006135,0.29758087,-0.15445365,-0.1145773,-0.5585605,-0.34366214,-0.05380005,-0.23706385,-0.4282705,0.4456712,-0.36081555
-0.20416555,-0.9979221,-0.73603076,-0.22953531,-0.6830439,-0.60490566,-0.6883305,-0.23945522,-0.1889506,-0.17864779,-0.9145914,-0.2873916,-0.99247336,-0.4549455,-0.70403,-0.71717685,-0.77635103,-0.60165364,-0.78306437,-0.6363558,-0.740816,-0.7378876,-0.5378428,-0.6302433,-0.7011152,-0.6502763,-0.3638537,-0.96573925,-0.3716755,-0.5655239,-0.20546623,-0.37339303,-0.7455014,-0.26850367,-0.3492934,-0.31458047,-0.4189815,-0.9482829,-0.95897615,-0.42086107,-0.3430745,-0.8956813,-0.31109053,-0.7221073,-0.97051924,-0.6009555,-0.664557,-0.90213966,-0.33742929,-0.9406484
0.09313787,0.5458714,0.25556302,0.39094815,0.055284347,0.058493778,0.8743973,0.048165437,0.039866555,0.17387095,0.43658915,0.0976901,0.34226725,0.0055159293,0.36991596,0.11147103,0.5460687,0.04329176,0.32139504,0.036492683,0.15024514,0.05727219,0.0053224675,0.07392072,0.3370287,0.017924191,0.059228368,0.35690847,0.0029587997,0.005562499,0.021477113,0.0022839531,0.003866156,0.0020955175,0.0018032505,0.0053382237,0.0031856743,0.0013770246,0.0010754839,0.0017123208,0.0066207573,0.0046854992,0.0044075237,0.0070286137,0.0023043044,0.0094940355,0.0056095957,0.0026325663,0.0032890146,0.0029266807
0.12509035,0.0007881722,0.0050661876,0.14966619,0.0019861977,0.020990735,0.14060518,0.076274686,0.16313806,0.0026705894,0.0018493733,0.12065892,0.0014356103,0.00031990337,0.0045246873,0.0020570103,0.0039647394,0.0024288213,0.004866649,0.025478236,0.0025620675,0.00029426522,0.00056330865,0.001575288,0.006346577,0.0019497643,0.015900478,0.0013535115,3.8503866e-05,0.0017407797,0.02264876,3.2251868e-05,0.004192048,5.4516946e-05,1.13860815e-05,0.00042949058,6.0469796e-05,0.00031903188,0.00035169578,6.514477e-05,0.0012797923,0.00069578656,0.0004370501,0.0011123822,0.00043519877,0.0021851931,0.0005116048,0.00033822897,0.00018131897,-0.00019919271
0.013620262,0.00040611366,0.0026567534,0.0033317243,0.0007597958,0.0010587651,0.0011942047,0.014272024,0.024645377,0.0006632021,0.0037371009,0.00035749964,0.0014962641,0.0006577271,0.0016286545,0.0005011759,0.00065892556,0.00044904387,0.0009907382,0.0012364094,0.00064287387,0.00029595773,0.005342075,0.0004861118,0.000979091,0.0011274699,0.9931324,0.001262074,0.00020279836,0.006902547,0.0019542673,0.000256039,0.0012414987,0.00022806763,0.00019307868,0.0009466716,0.00015333602,0.0014950196,0.0015304376,0.00019016676,0.0012520663,0.0023244875,0.0033754993,0.0050492226,0.0015393446,0.0016547926,0.005156927,0.0011067932,0.003248629,0.004134233
0.038967717,-0.0029529736,0.03139023,0.058755364,0.060288493,-0.08633043,0.011628515,0.041366618,-0.010133339,0.21167749,0.17995675,-0.16877766,-0.07711916,0.06378284,0.042884585,0.05601335,-0.027564423,-0.015216564,0.008312069,-0.051581822,0.056523506,0.052103188,-0.09756026,0.03894177,0.052241642,0.44098213,-0.16849597,-0.083482936,-0.1624094,-0.003533351,-0.0418365,-0.19318998,-0.010770461,-0.13900037,-0.10741088,-0.11109714,-0.17304155,-0.07354855,-0.07594069,-0.1731208,-0.17259641,0.16022694,-0.14514606,-0.053340822,0.17006454,-0.056100756,-0.06907549,0.14443925,0.12551561,0.3380766
-0.072594434,0.035290282,-0.01438537,-0.7698,0.15529408,0.14007106,0.0129408855,-0.010601631,0.08455056,0.14375249,-0.015310061,-0.0059998073,0.0280921,-0.18475431,-0.026049038,0.35328364,0.09256873,0.25617707,0.06333795,0.13357821,0.21378037,0.23517594,-0.07235647,0.34234062,-0.0089149745,-0.2795291,-0.66963404,0.03794233,0.23808634,-0.4836979,0.021398634,0.2540958,0.011009996,0.2887047,0.118658066,0.118370324,0.1731209,-0.25638875,-0.23581827,0.026720604,-0.16330035,0.0134271495,-0.080783844,-0.5234781,-0.058941945,-0.15850095,-0.34247124,0.13283654,-0.03586258,-0.2869145
0.3017966,0.22360666,-0.6442303,0.3657077,-0.715727,-0.49114177,-0.49825674,0.24489017,0.32614693,-0.053129252,0.29311222,0.72184503,0.5047107,0.21662942,-0.41315436,-0.74106205,-0.61839086,-0.77341825,-0.6528898,-0.52792233,-0.46547928,-0.23727629,-0.26634687,-0.77371085,-0.27836388,-0.09463123,0.33876887,0.46833262,-0.36772487,-0.32037014,0.13802394,-0.4760339,-0.039873317,-0.26906592,-0.04986978,0.20246994,-0.18911535,-0.3157106,-0.229378,0.16357616,0.35856,-0.20468324,0.2501647,-0.33616668,-0.45980883,-0.29150566,-0.30672237,-0.6004018,0.2407358,0.6135993
0.0760339,-0.109004855,-0.036380973,0.1190633,0.29250717,0.057704266,-0.11086913,0.04332041,0.104537115,0.09131129,-0.008587098,-0.6726244,-0.04990949,0.7177329,-0.016472604,0.21342926,-0.23660867,0.22957845,-0.1848793,0.17753254,0.025199182,0.628127,0.43544498,0.2675605,0.05752511,0.013263674,-0.16203411,-0.021907706,0.24237049,0.61385006,0.16039872,0.35537174,0.09098547,0.25723708,0.5583138,0.13919169,0.35821915,0.8029749,0.8066263,0.4102693,0.5621988,0.26331747,0.5741575,0.56370366,0.32688034,0.27557546,0.5755696,0.43213752,0.43707803,-0.33552223
-0.021625876,-0.041145395,-0.014163238,-0.019125724,-0.008088438,-0.010356414,-0.004902781,-0.015582931,-0.028981945,-0.0025207552,-0.0030964992,-0.023622438,-0.008638705,-0.013895938,-0.008502935,-0.023654947,-0.011833365,-0.021310417,-0.025961306,-0.013297535,-0.010738913,-0.044926528,-0.019319702,-0.029503588,-0.008298469,-0.001718637,-0.008162765,-0.0041625774,-0.0047126072,-0.014042507,-0.011576647,-0.0053622387,-0.003232781,-0.009988238,-0.004773216,-0.0034295183,-0.0037126862,-0.007938493,-0.0067205285,-0.008743989,-0.014408527,-0.012420362,-0.014022092,-0.021689555,-0.01169452,-0.02387862,-0.023145584,-0.00858845,-0.0034749084,-0.020209664
0.031224838,0.15811113,0.12762535,0.008859567,0.122524425,0.19654338,0.18927757,0.04222362,0.04804767,0.13270974,0.13790244,0.20364147,0.12613866,-0.20163168,0.10245863,0.13827045,0.14865252,0.1496541,0.14499046,0.18378551,0.13325937,-0.1724942,0.14776522,0.13133031,0.10937202,0.06439364,0.10406896,0.13096538,0.18354851,0.16131303,0.08563627,0.22509934,0.10537233,0.1701175,0.21707818,0.1860515,0.21907263,0.20109677,0.20003214,0.2206141,-0.025146363,0.1141145,0.12267634,0.12879504,0.17560035,0.06370546,0.14755143,0.1475283,0.13512164,0.114965044
-0.02599555,-0.16362719,-0.121283546,-0.027207686,-0.27404386,-0.22371937,-0.20850126,-0.02383729,-0.043014266,-0.19245705,-0.090525486,0.04368104,-0.087572224,-0.12418685,-0.066943,-0.18082786,-0.13194983,-0.18899454,-0.17430037,-0.22653966,-0.09526743,-0.18434906,-0.13463284,-0.21330084,-0.06157527,-0.06652739,0.7781418,-0.06781451,-0.11482409,-0.15067242,-0.01837097,-0.13449463,-0.12466909,-0.11842188,-0.13154192,-0.031354394,-0.0657623,-0.1635156,-0.15907958,-0.041092932,-0.070467986,-0.14592046,-0.041290276,-0.19641303,-0.23648173,-0.13506493,-0.1746899,-0.3368389,-0.05175319,-0.7520733
0.097105645,0.23585962,0.13018148,0.073353246,0.049953062,0.058853235,0.01803463,0.08729034,0.12787518,0.0047306744,-0.05445462,0.09553396,0.21877328,0.024099793,0.058988426,0.07463387,0.09650506,0.19027047,0.19427249,0.05180409,0.06157396,0.13279402,0.04278349,0.087787256,0.019660916,-0.07652325,0.11988464,0.15868182,0.06522601,0.029721294,0.020926636,0.08178258,0.22350812,0.05633532,0.065958574,0.05631657,0.06753431,0.30291072,0.28383756,0.05730139,-0.009217573,-0.21816313,0.0071411673,0.019115644,-0.23274966,-0.067817695,0.037230376,-0.07553142,-0.04803987,-0.0069537545
-0.28780675,-0.05174687,-0.5072106,-0.17355129,-0.7170366,-0.6608886,-0.5650626,-0.363751,-0.38721758,-0.42124647,-0.05104666,-0.10772305,-0.03062167,-0.6979205,-0.37600905,-0.7207516,-0.523748,-0.6470245,-0.52860475,-0.68561256,-0.50476074,-0.71250755,-0.09874445,-0.743311,-0.29409182,-0.14250241,-0.13301721,-0.027589913,-0.00050161657,-0.383731,-0.24549471,0.0034869516,-0.0060999584,-0.017222516,-0.030516993,0.03030295,0.009497136,-0.012581202,-0.011446819,0.01628719,-0.024872445,-0.055545494,-0.019360952,-0.10326761,-0.053568985,-0.06636096,-0.16707802,-0.12426197,-0.021360202,-0.3542405
0.04551773,-0.25603026,-0.08981585,0.09280348,-0.31781998,-0.22217861,-0.38541955,0.028572036,0.0016345344,-0.13438815,-0.1784128,-0.0947768,-0.16003259,-0.5357756,-0.07206519,-0.10173863,-0.12865143,-0.07337686,-0.12743866,-0.19673164,-0.103363365,-0.21911703,-0.4009045,-0.097296596,-0.09446241,-0.30349916,-0.0615209,-0.1574974,-0.5258524,-0.511675,-0.021493038,-0.46878985,-0.3753711,-0.5632927,-0.6348688,-0.18442705,-0.41719723,-0.56031156,-0.5466311,-0.4610612,-0.27450177,-0.5402217,-0.21830565,-0.42702436,-0.6882391,-0.27847013,-0.41878814,-0.7785766,-0.2691452,0.3372942
-0.413638,0.010127031,-0.09176229,-0.39220566,-0.28504452,-0.36442837,-0.53846616,-0.37731412,-0.49975187,-0.151455,0.030240677,-0.5113449,0.0078453785,-0.16808689,-0.09850837,-0.3304168,-0.26397893,-0.22749928,-0.23328862,-0.38281396,-0.22993746,-0.16918243,-0.03145381,-0.33454365,-0.11149947,-0.030449232,-0.029186605,0.005531251,0.1167949,-0.06711619,0.019481918,0.16900812,0.02833569,0.17807561,0.1334122,0.07574085,0.13507119,0.39442614,0.31546414,0.3773749,0.10855179,0.3325368,0.15922241,-0.07268134,0.5262992,-0.04925343,-0.079438,0.47247174,0.4160824,0.015744142
0.4626175,-2.950028e-05,0.84442455,0.532621,0.7335116,0.81472456,0.7303481,0.39261097,0.20883116,0.84401107,0.7153905,0.6634862,0.25692815,-0.12847076,0.8323765,0.8868585,0.80294853,0.562953,0.5047825,0.7437545,0.87713504,0.15622547,0.9046248,0.8386232,0.76613915,0.65707755,0.51311743,0.40723106,0.7551952,0.253155,0.6534193,0.74954474,-0.8574812,0.63967276,0.7012788,0.3521342,0.6913801,-0.29550666,-0.2703383,0.10799804,0.71315306,0.41096014,0.8471655,0.23470469,0.011113792,0.8582339,0.7763725,-0.07721657,0.7677119,0.3814735
0.16746967,0.11888485,0.14428313,0.16242148,0.4857972,0.49688244,0.4104779,0.17282823,0.20344064,0.2675379,0.12965934,0.4125824,0.09092988,0.47082683,0.1817375,0.30652025,0.15416327,0.2337392,0.12800527,0.5061992,0.31423187,0.15418795,0.44791934,0.2716886,0.20315278,0.33153972,0.26973417,0.09914451,0.25348842,0.31082216,0.27908406,0.22777914,0.03873499,0.1406521,0.31691438,0.21166858,0.25982815,0.22491206,0.23719317,-0.65176976,0.47389013,0.26796716,0.3745351,0.23959394,0.33366105,0.28982192,0.41589096,0.43268475,0.34730545,0.72424185
-0.008189753,-0.46353135,-0.18279052,-0.0072560357,-0.27909872,-0.5977326,-0.5337639,-0.0047627036,-0.006432323,-0.4139332,-0.32652792,-0.36483625,-0.28730366,-0.033124276,-0.1776981,-0.3417284,-0.44746268,-0.41852334,-0.4779515,-0.5654698,-0.25099123,-0.62682354,-0.05157638,-0.4517041,-0.2731034,-0.10383377,-0.00833332,-0.2512116,-0.013157201,-0.07359281,-0.008176663,-0.017546913,-0.017533418,-0.014854771,-0.011626482,-0.01181063,-0.01372597,-0.36119255,-0.3337516,-0.012602668,-0.025710182,-0.23527297,-0.028063545,-0.11805152,-0.40590778,-0.048609793,-0.07152795,-0.4206748,-0.10543857,-0.016579548
0.009246658,0.29346237,0.44409844,0.002194142,0.5540619,0.5016402,0.09042991,0.02170557,0.0126554305,0.45242348,0.46974066,0.065272644,0.29133067,0.48702267,0.24422717,0.50518715,0.16165112,0.76686114,0.334339,0.5718878,0.33197767,0.7905656,0.6196577,0.51993513,0.25576356,0.35033366,0.07050394,0.14202224,0.3235494,0.9528642,0.11942513,0.38560006,0.904745,0.38974327,0.30849728,0.16713277,0.3522344,0.980175,0.9769237,0.39050707,0.5221749,0.9223858,0.23789388,0.9056387,0.971629,0.54080784,0.83952445,0.98138446,0.4644719,0.64711916
-0.29415172,-0.09184499,-0.18969694,-0.21636428,-0.11203073,-0.10499896,-0.13431446,-0.3417539,-0.2755377,-0.110137455,-0.14712441,-0.501186,-0.12931181,-0.07184481,-0.17962682,-0.05699722,-0.11622895,-0.0827061,-0.11686729,-0.097374365,-0.105016075,-0.07436964,-0.15708718,-0.054038554,-0.17503583,-0.1966144,-0.19312692,-0.10111925,-0.009978289,-0.3373738,-0.14687479,-0.009099527,-0.08504041,-0.018474702,-0.023671031,-0.024388019,-0.012653303,-0.124440834,-0.12613511,-0.027006658,-0.01687246,-0.2399725,-0.04646506,-0.19550861,-0.22754377,-0.11045665,-0.18692961,-0.18972155,-0.053154275,-0.21021548
0.0020850326,0.00014775002,0.00013060764,0.014956617,5.9582595e-05,3.04161e-05,8.27858e-05,0.0024323817,0.0022169566,8.059626e-05,8.180902e-05,0.001395321,0.00030941181,0.5297783,0.00028823948,3.6879803e-05,0.0001385528,2.3450835e-05,0.00010995435,3.549692e-05,0.00010737106,0.64355177,1.776489e-05,3.1888612e-05,0.00020586899,6.2332976e-05,0.0012719333,0.00024663747,0.00012262962,1.0695308e-05,0.0038387328,6.481242e-05,3.2762087e-05,0.00024887535,0.00016871921,0.000574795,7.855304e-05,5.858141e-06,5.533178e-06,0.00027251538,0.0036062975,1.4193734e-05,0.00021254946,2.4320107e-05,5.495024e-06,8.62369e-05,1.9552228e-05,1.1123704e-05,9.705869e-05,0.00040896292
0.0036955168,0.07532561,0.05261562,0.009888991,0.12861013,0.14692397,0.0816775,0.009118078,0.00026219242,0.19531764,0.040794455,0.037110563,0.03385755,0.15780902,0.06671484,0.27289644,0.13452789,0.14475802,0.08082339,0.14027432,0.17089503,0.23419937,0.056442074,0.21834923,0.07719177,0.06665492,0.012741709,0.040107973,0.04640288,0.061154537,0.05570733,0.043191876,0.1152428,0.052652307,0.022214834,0.046129297,0.034267407,0.033144828,0.037453834,0.07686337,0.05126738,0.05292576,0.0835681,0.033149738,0.055599216,0.06331654,0.04222993,0.100191355,0.06114191,0.4176738
0.021102719,0.0571969,0.06909765,0.012211931,0.113436155,0.14268516,0.1359544,0.03392402,0.023692943,0.05272603,0.12407135,0.0844796,0.05695763,0.08226857,0.08538871,-0.15131679,0.08877417,-0.14064202,0.13600679,0.10439169,-0.016747955,0.09827034,0.055178165,-0.18845843,0.08234804,0.06424138,0.07804115,0.080698274,0.13911916,-0.16551153,0.064739294,0.15609992,-0.17738798,0.12550358,0.14310922,0.11079506,0.14693579,-0.32409424,-0.33029678,0.09166757,0.11577537,-0.11541482,0.2827186,-0.09058719,-0.16556557,-0.10206297,0.0018382707,-0.33065885,0.09775932,-0.040209983
-0.9238769,-0.97200733,-0.97497153,-0.94077,-0.98564905,-0.9948693,-0.99920684,-0.90444565,-0.9204913,-0.9947524,-0.99682796,-0.99793214,-0.9689881,-0.9903546,-0.99166286,-0.99619645,-0.98924303,-0.98349595,-0.9670253,-0.99201155,-0.9947421,-0.9935408,-0.99119174,-0.9945433,-0.9921551,-0.99550116,-0.99977,-0.9870658,-0.9992072,-0.95146734,-0.9808498,-0.99927604,-0.7843166,-0.9975799,-0.9942503,-0.9963925,-0.9993652,-0.97289634,-0.9767166,-0.99890333,-0.9973881,-0.9892268,-0.99879235,-0.9411591,-0.982678,-0.9852465,-0.98053724,-0.96467125,-0.9991516,-0.5077201
0.0006268507,0.16533707,0.12720983,0.0015599205,0.14973074,0.2697449,0.4031481,0.006350204,-0.01788846,0.10234162,0.093407735,0.31908765,0.14220135,0.0861655,0.13208435,0.1251404,0.27842623,0.14570232,0.18571335,0.24925724,0.10345603,0.14073119,0.12728827,0.15787311,0.12802458,0.059585363,0.444492,0.14140238,0.19332333,0.20969279,0.011086375,0.24056843,0.037582487,0.12610458,0.054899383,0.04359802,0.24352796,0.33162257,0.28679523,0.07818194,0.08123094,0.06270267,0.069280244,0.3228261,0.11166721,0.118055515,0.20377791,0.13095865,0.05612274,0.053589627
-0.02611236,0.35915965,0.045745846,-0.035665736,0.054554813,0.11872142,0.16332096,-0.017139282,-0.028592397,0.016408559,0.03242017,0.0424581,0.16715486,0.3083523,0.025522675,0.07148269,0.08925005,0.067507386,0.07273534,0.1588285,0.03332203,0.10271373,0.20965117,0.091671884,0.024010604,0.06700447,0.21180344,0.12286199,0.07723725,0.23459692,0.0058297054,0.081934474,0.05916564,0.03761279,0.061902594,0.015142985,0.07378199,0.25428444,0.23444788,0.23275436,0.17915618,0.17132461,0.049492028,0.25448275,0.23465236,0.2601982,0.23762281,0.27958578,0.10038629,0.32464087
0.12800787,0.000111781286,0.0002922489,0.15674299,2.0823973e-06,1.9849063e-05,1.4785629e-05,0.07052885,0.13906197,-1.2494335e-05,8.2298444e-05,4.3607065e-06,0.00017403706,6.1630035e-06,0.0001264428,-1.3495529e-05,3.65642e-05,9.3430295e-05,0.00014828939,5.6490935e-05,-1.2231766e-05,4.773137e-06,6.246517e-05,1.000026e-05,0.00010999162,-5.8833343e-06,-6.9646177e-07,0.00011621192,-8.6820296e-07,0.000112735856,0.0007561767,-6.64811e-07,-9.7468925e-05,-1.0439185e-06,-2.8084903e-06,-2.2907727e-06,-5.39651e-07,4.7328154e-05,6.4688254e-05,-1.8362404e-07,1.0521537e-07,3.448658e-05,-4.0150358e-06,0.00022551567,2.2544325e-05,9.53692e-05,0.0002639406,3.5095345e-05,-6.585953e-07,7.173789e-05
0.043296333,0.39650682,0.23473619,0.04568907,0.24213114,0.27060065,0.2128007,0.036740065,0.047578685,0.551627,0.38821426,0.28541055,0.25246352,0.34298122,0.20200266,0.33517498,0.290347,0.35131902,0.40221733,0.23097874,0.24621801,0.3562761,-0.021776337,0.30715266,0.15102252,0.26204452,0.39702445,0.2135349,0.2728466,0.2739969,0.082927026,0.22776152,0.38732138,0.2000784,0.2738524,0.114773326,0.15111893,0.41307348,0.40618214,0.12957385,-0.4695845,0.59934103,0.013788118,-0.1179532,0.6903574,-0.50267726,0.015927723,0.5588926,0.364743,0.3063194
0.013804617,-0.20326087,-0.3372554,0.011424077,-0.43038297,-0.30292422,-0.28563803,-0.004652401,0.0128554795,-0.50912344,-0.2739278,-0.16554183,-0.19802026,-0.21707502,-0.34317958,-0.4292937,-0.37774158,-0.32719418,-0.3262701,-0.3444779,-0.3332168,-0.24975798,-0.16424383,-0.41531157,-0.33271402,-0.34355265,-0.1023156,-0.18392989,-0.19279733,-0.1517311,-0.3450748,-0.18522382,-0.048135184,-0.09665513,-0.25397775,-0.18536043,-0.26222336,-0.14243737,-0.13394646,-0.22280203,-0.24237694,-0.20616673,-0.23362945,-0.070428364,-0.21106814,-0.27603132,-0.09273446,-0.2123118,-0.313554,-0.10895009
0.0543746,0.008620523,0.051882885,0.096641034,0.040447768,-0.027299035,0.057357542,0.041923232,0.0741646,0.023947395,0.018105196,-0.25237572,0.011328897,0.0058001834,0.078384615,0.0771643,0.108239196,0.037610676,0.023147214,-0.0060209604,0.10124043,0.005718933,0.0070969393,0.061745897,0.06644601,0.013674263,-0.5576085,0.015406475,0.0080698645,0.0047516306,0.033735182,0.009099367,-0.0055532674,0.00879601,0.0017333279,0.009146909,0.009641231,0.0007049536,0.0022296656,0.006476784,0.037582085,0.0045037502,0.016918173,0.001917139,0.0022250048,0.010264649,0.0042295107,0.002272366,0.011267187,0.0012032
0.76324403,0.9112932,0.85434765,0.7884504,0.7694129,0.75218415,0.717609,0.80221206,0.6964992,0.65187156,0.9039429,0.9311384,0.8798739,0.14332668,0.8418557,0.80843544,0.8323671,0.840537,0.84720266,0.7663034,0.8097529,0.7353004,0.9000929,0.80705583,0.84618723,0.60289115,0.93722475,0.82409096,0.8741855,0.87741864,0.8645498,0.844163,0.87114704,0.88362247,0.8078166,0.90774274,0.8451398,0.9359594,0.92325026,0.9448551,0.84076244,0.94465715,0.90414226,0.8674726,0.95923674,0.87140834,0.89160246,0.96000385,0.92984885,0.7092756
-0.0122312615,-0.0058178636,-0.0053030364,-0.010415671,-0.035200547,-0.016266087,-0.0023122753,-0.009021385,-0.044147246,-0.008370219,-0.0041854717,-0.03841572,-0.0033665719,-0.013378712,-0.004410726,-0.024629915,-0.006173178,-0.034650553,-0.011905487,-0.019645099,-0.015951725,-0.01555597,-0.028674789,-0.02732934,-0.0055863387,-0.0028423197,-0.006512522,-0.0033410797,-0.0061170612,-0.0257517,-0.0040150792,-0.0062330235,-0.0016221156,-0.004018077,-0.007381473,-0.0048902635,-0.003727397,-0.013176843,-0.012454528,-0.0032405374,-0.015046291,-0.010085539,-0.0073111663,-0.024264466,-0.018958572,-0.010762785,-0.022961328,-0.05175397,-0.001967053,-0.6804743
0.1983726,0.8820711,0.5628177,0.05872217,0.8778999,0.9456335,0.9815963,0.23782189,0.240045,0.7531046,0.53653514,0.8734951,0.530139,0.0076881927,0.5449805,0.92861354,0.7740191,0.8859385,0.6799033,0.951515,0.76628274,0.0050686435,0.712122,0.9429028,0.5554066,0.39693666,0.49931365,0.510204,0.013798536,0.574903,0.053075086,0.013815232,0.525991,0.010520124,0.0018960444,0.0010049633,0.024791745,0.67231363,0.6841505,0.008252745,0.00010246003,0.5707178,0.019507904,0.61220706,0.58790123,0.69476986,0.63869166,0.75672626,0.026670018,0.7952931
0.21328953,0.94757706,0.82396334,0.13437393,0.6003693,0.08304879,0.039234392,0.25642973,0.36217645,0.54069483,0.49472857,0.0069826553,0.77976197,0.38920245,0.7395737,0.8132134,0.85143805,0.6652508,0.89223915,0.05079308,0.7552198,0.56287134,0.8109417,0.8183707,0.5568626,0.51060814,0.0011714707,0.6825196,0.75733924,0.668322,0.37196273,0.7792165,0.6668334,0.64442575,0.892285,0.30810454,0.6657251,0.644607,0.5818794,0.8471189,0.76651645,0.52565056,0.74588495,0.6880413,0.51604533,0.8622197,0.6908989,0.49127808,0.6349287,0.8685223
-0.05078532,0.4974709,-0.6039844,-0.017179554,-0.19384426,-0.6278207,-0.66071486,-0.07309225,-0.07000812,-0.3262886,0.23652402,-0.76525205,0.29258895,-0.025398746,-0.54726326,-0.79461855,-0.85215497,-0.79571414,-0.8317028,-0.60594285,-0.68355477,-0.79523104,-0.54024714,-0.81510365,-0.5710884,-0.3376325,-0.7995348,0.26347667,0.31937307,-0.44243342,-0.12750793,0.3509274,0.053687803,0.14654744,0.44425505,0.2753664,0.30747643,0.11141042,0.114519835,0.27395728,-0.859544,0.034775995,-0.6908747,-0.612325,-0.17025012,-0.7162257,-0.6291461,-0.4158255,0.100728154,-0.6429678
0.04116649,0.066035695,0.0833148,0.038130984,0.10106083,0.090339266,0.091687195,0.04873474,0.03371622,0.1044827,0.06843886,0.059557598,0.060319103,0.12011029,0.08030187,0.12793522,0.1005027,0.10675795,0.12689163,0.09027811,0.10889222,0.09879232,0.07914882,0.12520075,0.064536974,0.0989892,0.15225413,0.06485957,0.06797621,0.087336116,0.028769474,0.078183405,0.02319172,0.053826455,0.08743212,0.04496699,0.073807836,0.059271555,0.05896488,0.048261825,0.07343071,0.07215637,0.032286942,0.07446349,0.09202856,0.047945917,0.0785538,0.11391442,0.046576247,0.14438164
-0.062027663,7.16753e-05,-0.0007149457,-0.020389786,-0.030635232,-0.056434374,0.00087064353,-0.09091764,-0.26865864,-0.008197667,0.00033968585,-0.2492598,0.00034448248,-0.058584042,-0.004785737,-0.059530035,-0.0039295573,-0.0026918533,-0.00095915975,-0.044028364,-0.048987724,-0.00668461,-0.013011522,-0.049302716,-0.005652958,-0.017796835,-0.7328827,0.00068767474,-0.8556561,-0.0004985813,-0.36999372,-0.824242,-0.001362719,-0.74299407,-0.63681996,-0.6114938,-0.79148424,-0.0025597448,-0.0049599665,-0.5680438,-0.008931696,-0.0014543937,-0.38909152,-0.0006391516,-0.002157583,-0.011646208,-0.0037228263,-0.004985323,-0.07314108,-0.08213198
-0.047211032,-0.0019006325,-0.004504611,-0.10435365,-0.0011922914,-0.0011407938,-0.00040539267,-0.022344805,-0.024117311,-0.003886861,-0.016116846,-0.0044241785,-0.0070434324,-0.007352927,-0.0054502077,-0.0025314162,-0.002170245,-0.0023986176,-0.002264212,-0.0008099295,-0.0036994487,-0.012527236,-0.001141615,-0.0031622732,-0.006998352,-0.0036336505,-0.0005129099,-0.006668091,-0.0002864523,-0.0037823769,-0.00522637,-0.00034531916,-0.0028981215,-0.0010620694,-0.0005383769,-0.0014303284,-0.0003991722,-0.0040364973,-0.0030397521,-0.00027155664,-0.024889484,-0.00476613,-0.0009872119,-0.0021649408,-0.004422747,-0.005638895,-0.00094231433,-0.0010553009,-0.0037202719,-0.0040898095
0.012273548,0.003741647,0.01048879,0.01686882,0.03929349,0.01636553,0.036316834,0.0125866225,0.007839529,0.01886986,0.025390912,0.005341955,0.0061674127,0.035999436,0.008780686,0.013220023,0.018506138,0.023636878,0.022385657,0.020352157,0.011936207,0.036861412,0.0056102956,0.017057309,0.008797861,0.016103748,0.001664472,0.0072632614,0.03330026,0.008266508,0.015256971,0.029292507,0.0016333428,0.102384865,0.06895712,0.023706824,0.022960404,0.0077276696,0.008535868,0.13392153,0.06877341,0.015214672,0.031600915,0.0073384526,0.029679168,0.0030579984,0.012929044,0.039287403,0.02503551,0.024786757
